Date,ALFA.ST,APG1L.VS,ASPIRE.ST,ATCO-A.ST,BETS-B.ST,BND,BOL.ST,BRE2.ST,CLAS-B.ST,CTM.ST,ELAN-B.ST,EVO.ST,EXI,GLD,GLOBAL.ST,GNTX,GRG1L.VS,GZE1R.RG,HLT.PA,HM-B.ST,HPT,HUM.ST,HUSQ-B.ST,IAR-B.ST,IBM,IDU,IGV,IHI,INDT.ST,INWI.ST,ITA,IXC,IXG,IXJ,IYE,IYG,IYH,IYM,IYT,IYW,IYZ,JXI,KAMBI.ST,KIE.L,KNOW.ST,KXI,LAMM-B.ST,LI.PA,LIFCO-B.ST,MCAP.ST,MCD,MDARA.RG,MDT,MMM,MSFT,MXI,NCN1T.TL,NTU1L.VS,O,OLF1R.RG,PDX.ST,PEZ,PFE,PSI,PTH,PUI,PXE,PZV1L.VS,QTEC,RGI,RHS,RWO,RWX,RXI,RYU,SCA-A.ST,SEB-A.ST,SHOT.ST,SINCH.ST,SWED-A.ST,SWJ.DE,T,TAN,TAO,TEL.PA,TEL1L.VS,TKM1T.TL,TOT,UCI,UPW,VAW,VCR,VDC,VDE,VEA,VFH,VGT,VHT,VIG,VIS,VIT-B.ST,VITR.ST,VNQ,VOLV-B.ST,VOX,VPU,VT,VTI,VWO,WISE.ST,WMT,XBI,XEG.TO,XES,XLE,XLI,XLK,XLU,XLV,XOP,XSER.L,XSNR.L
2018-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010752688172043001,0.00943396226415083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02358490566037741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-08,0.019937856033143353,-0.003816793893129833,-0.030927835051546504,-0.010324428200007563,-0.032675709001232955,0.0025150905432596016,0.0069979006298110935,0.09507042253521125,-0.012658227848101222,-0.07927332782824104,0.01908396946564883,-0.18226244343891407,0.008754208754208737,-0.00956037928062059,-0.05780346820809246,0.057615006699419435,0.007092198581560183,0.009345794392523477,0.0,-0.023057876818322498,0.03842940685045937,-0.07178968655207285,-0.0479418886198546,0.11990950226244346,0.01128349788434413,0.028569116218841062,-0.007603207603207651,-0.0002761210514690138,0.010426540284360186,0.0006756756756756133,0.009808956450287676,0.029033223585752888,0.008277900960827589,0.010669610007358221,0.00709800709800712,0.010902815907130048,-0.0010643330179754829,0.010783380907072537,-0.0017508343820102912,-0.006699661999034379,0.005237560793116325,0.03405245346869701,-0.12811387900355875,-0.017601180438448494,0.020782396088019572,0.037770897832817285,0.006036217303822866,0.03752759381898452,0.0725552050473186,0.03154574132492116,0.04045683313976012,-0.08176100628930827,0.014239059438275747,-0.014440936106983715,0.03498508832300984,0.004207362885048749,0.0,-0.014746543778801802,0.055747009933103664,-0.0393258426966292,-0.0015898251192368873,0.00537079115885164,0.019715859669469316,-0.047160913035276364,-0.06342163643481669,0.037066246056782326,0.021042563366810096,-0.07826086956521727,-0.026183549325575317,0.0012875536480687622,0.02869287991498415,0.03055307760927728,0.023237997957099132,0.013031987605941708,0.03125,0.037209302325581506,-0.07760293166630738,-0.04534161490683242,0.03156146179401986,0.0002696144513345544,-0.007499999999999951,0.026801152737752076,-0.010551948051948146,0.030510798765855274,0.0,0.004385964912280826,-0.0633663366336632,0.05561478322672353,-0.011046133853151341,0.07873436350257523,0.010181531176006287,0.0066908812846491195,0.03177257525083621,0.006885245901639303,0.015931655506811415,0.012424197603904785,-0.008480104370515384,-0.0035820895522387097,0.00707785642062686,0.0008800234672923235,0.0025062656641603454,0.02015113350125941,0.026735779566225526,-0.02531218359770504,0.014988516862081358,0.028581965701641288,0.0056708160442600075,0.005785123966942196,0.006322214955308381,-0.038461538461538436,0.014867712479512907,-0.06433408577878097,0.049728752260397746,-0.020666666666666722,0.008686535869402379,0.00041242782513051246,-0.0035780958307405353,0.027721157766000815,0.002635872976026077,-0.0011527377521615145,0.04356132976690863,-0.01932095291690117
2018-04-15,0.026148768723026183,0.0,0.010638297872340496,0.033314296592423354,0.05353728489483767,-0.001128951329653849,0.020500347463516144,-0.04501607717041789,0.08193979933110351,-0.011659192825112075,0.0037453183520601563,0.026117751217352714,0.014574988874054284,0.008386739457235448,-0.024539877300613466,0.01520270270270263,-0.02464788732394363,0.0,0.04109058017831746,0.07080627277047347,0.012067578439259874,0.09150326797385633,-0.005595116988809767,-0.0505050505050505,0.04077837550640906,-0.010543709182469163,0.02950858921410182,0.02833784455615085,0.002814258911820078,0.0013504388926401933,0.015002797131668633,0.0474112856311808,0.015833455505058103,0.01983982526392425,0.06180536730821373,0.011561142147734405,0.02622232745353381,0.03378307708398709,0.02192381474376548,0.038342346721759846,0.024934871604019193,-0.0020454080589077384,0.04081632653061229,0.05851303508207262,-0.041916167664670656,0.0013922036595068743,-0.014000000000000012,0.040121580547112456,0.0,0.0183486238532109,0.0029767441860464317,0.020547945205479534,0.02485832045337455,0.01540636042402821,0.0315859470242712,0.02947777944037111,0.024590163934426146,0.023386342376052305,-0.024385560675883156,-0.011695906432748648,-0.03662420382165599,0.015820834189439026,0.03269832243389259,0.0500890912690557,0.10770516929078999,-0.013307984790874583,0.06838407494145193,-0.028301886792452824,0.03992395437262353,0.014402057436776694,-0.0035759694850604484,0.0019476303830339159,0.011230346892937337,0.01709247930910407,-0.010545454545454636,0.04035874439461873,-0.0196307548492638,0.003253090435914041,-0.006441223832528209,-0.022911051212938016,-0.03803526448362726,-0.013752455795677854,0.012715340442986056,0.028276779773785732,0.054458408138839065,0.004366812227074135,0.02114164904862581,0.01009930988049157,0.03088042049934292,-0.034106412005457054,0.03031486834908992,0.00462083808076974,0.0027994695741859754,0.06371431672636496,0.019772727272727275,0.009788166544923316,0.03600478468899526,0.028693162905266023,0.013052208835341528,0.01619284876905036,-0.015000000000000013,0.047736625514403164,-0.008104158363225755,0.07340720221606634,0.020483506014052688,-0.01093581929006815,0.01952963828909371,0.020243519832673584,0.008232235701906454,0.016000000000000014,-0.007728688430038044,0.08057901085645347,0.05081826012058577,0.11300204220558219,0.0602821083890126,0.016765150474096435,0.03544106167056982,-0.012495041650138927,0.02491236855282941,0.07847663012117723,0.016184547784694248,0.025057383320581383
2018-04-22,0.03414151410192967,0.0,0.043609022556390986,0.0140383198231393,0.019358741681790637,-0.007660429486374465,0.04596527068437184,0.06060606060606055,-0.03863987635239563,0.09255898366606163,0.02238805970149249,0.23058671268334763,0.018203750411229347,-0.006433895645351129,0.12578616352201255,-0.08527454242928456,0.018050541516245522,0.0092592592592593,-0.004468164329154756,-0.020266272189348955,-0.008346581875993686,0.013972055888223478,0.04271099744245532,0.05957446808510647,-0.07536213387786361,0.00994035785288272,0.0165116279069768,0.02256123764503659,0.017773620205799645,0.021577882670262838,0.02550355747068833,0.02360455429047481,0.008514937220377883,-0.0016062823487418276,0.026806229257084535,0.01572447648998998,0.003172405837226666,0.019526507486847366,0.020058997050147465,-0.0038623595505618002,0.009803921568627416,0.004099200655872215,0.07647058823529407,0.051791940322711394,0.036250000000000115,-0.02919563058589869,-0.026369168356997874,0.009643483343074077,0.007352941176470562,0.02402402402402415,-0.01830210845235869,-0.02684563758389269,0.004147291692849331,0.010347067557535228,0.020627417275461912,0.020639534883720945,0.0,0.021937842778793515,-0.025191891359968577,0.01775147928994092,0.05123966942148761,0.011124595469255816,0.008535242290748979,-0.04788838612368018,-0.012578616352201255,0.01387283236994219,0.036825953529153965,0.0,-0.01488639331418129,0.015972280909321457,-0.028869925831406018,-0.006911447084233302,0.0024679170779859927,0.005306916681408147,0.007962758789660684,0.016163793103448176,0.020738974970202495,0.10311284046692615,0.09238249594813608,0.024827586206896513,0.02120974076983506,-0.013375071143995387,0.02470635884973671,-0.041087026852151376,0.012769580022701454,0.004347826086956719,-0.006211180124223614,0.03649391768038668,0.008922880815806389,0.01859698681732591,0.018048077652233152,0.013861760443576232,-0.03585071995298261,0.027551020408163263,0.0033429908624917903,0.01533564814814814,-0.0001731901627987087,0.003947709034429092,0.005649157581764097,0.021270459297714206,0.012690355329949332,0.01571091908876676,-0.008170372354674549,0.03870967741935494,0.015287664838370851,0.011328620627152342,0.003912046404964231,0.006735978913457119,-0.008594757198109093,0.03543307086614189,0.011160195303417941,-0.007256083947309588,0.022131147540983775,0.023853211009174036,0.02646688138916109,0.021759697256386046,-0.0016586248492158617,0.010243020686884874,0.002687187003786562,0.03959336543606207,0.038627846641683394,0.009454500217702222
2018-04-29,0.04306220095693769,-0.01532567049808431,-0.015850144092219187,-0.05363177210130443,-0.09762611275964395,-0.00012655024044538887,0.022460937500000222,-0.022222222222222143,0.025723472668810254,-0.010797342192691128,-0.051094890510948954,-0.03768624014022781,-0.020032310177706014,-0.008923635789307438,-0.005586592178770777,0.045929968167348845,0.0,-0.03669724770642202,0.007729709512529714,0.12169711611052403,-0.0024048096192383905,0.019685039370078705,0.03482953151827317,0.016064257028112428,0.010904071773636836,0.02992125984251981,-0.005261953786318996,0.0023114099600756166,-0.037683823529411686,0.04686468646864683,-0.045878731616748825,0.004883342376559963,-0.002003434459072695,0.012692170182338147,0.006713078070611722,-0.0037003473795497177,0.01701931922723099,-0.021434950878237546,-0.0009464219990535927,-0.006990952884502355,0.003236245954692629,0.022453561951418788,-0.06193078324225865,0.0037870757607878502,0.045838359469239975,0.008797054009819893,-0.014583333333333393,-0.03270622286541236,-0.06423357664233575,0.02639296187683282,-0.002960256975499176,0.0,0.01739674593241558,-0.09933409873708376,0.008631578947368324,-0.015095414411848473,0.016000000000000014,-0.025044722719141266,0.03876438522107817,-0.011627906976744096,0.014150943396226356,0.016203240648129613,0.010101010101009944,-0.019009900990099027,0.006878980891719788,0.033067274800456126,0.01183932346723049,0.03883495145631066,-0.0019883351007421446,-0.027366494759607285,0.018231091401823107,0.023270987385819897,0.0032003938946332244,0.007390462783741114,0.030505590666018545,0.04135737009544016,0.009107893507706688,0.014697236919459122,-0.022255192878338326,0.03687752355316287,0.0,-0.04701471012402658,-0.007509881422924969,0.014507422402159298,0.014850098066685469,0.0043290043290042934,-0.03124999999999989,0.012057877813504758,-0.004421983575489619,0.051074647561820896,-0.022867783985102363,0.009197688148654404,0.0052575434318804515,0.006355511420059523,0.0006663705019989141,-0.004417212881162702,-0.00894970841272602,0.013537033455811143,-0.005617423869123783,-0.03092346794690759,-0.0025062656641604564,-0.026295436968290842,0.03160027008777866,-0.05745341614906829,0.005172413793103514,0.03028945245989778,0.00026874496103190815,-0.001236363636363591,-0.0032509752925877766,0.06463878326996197,0.0035640377098182796,-0.005734847632969831,0.014434643143544479,0.023297491039426577,0.007094133697135074,-0.03187830687830684,-0.004833106781452878,0.02803180914512926,0.01766354001705439,0.0018013381369017534,0.02830974188176527,0.022798693696469252
2018-05-06,0.02752293577981657,-0.01945525291828787,-0.02196193265007318,0.010213092724131512,0.011509371917132638,-0.0016453613466651529,-0.0009551098376313627,-0.006493506493506551,-0.13218390804597702,-0.013434089000839533,-0.0641025641025641,-0.03916211293260474,-0.005605011539729587,-0.007649402390438209,0.00561797752808979,-0.0017391304347825765,0.028368794326241176,0.0,0.015340838797476053,-0.025979270426706225,0.03214142225793504,-0.019305019305019266,0.010429011614126793,0.07905138339920947,-0.017545057345712656,-0.0006880733944953921,0.022769089236430506,0.008018867924528328,-0.010506208213944657,-0.02774274905422447,-0.026013928717738666,0.002159827213822796,-0.013908804129624253,-0.02100617828773166,0.0014818473697209011,-0.005912226180550317,-0.027702397105382248,0.0022310110536456484,-0.016209673175095918,0.029935514405726726,-0.026881720430107503,0.0019964064683568594,0.01747572815533971,0.0047135849165280685,0.03806228373702414,-0.018860271750152147,0.029598308668076223,0.009874326750448859,0.0015600624024960652,0.011428571428571344,0.04251421351863538,0.0620689655172415,-0.0025833435846969177,0.016520497654497257,-0.006887914840325582,0.0007229612492769544,-0.03937007874015752,-0.01834862385321112,0.01593780369290565,0.0,-0.03100775193798455,-0.0059055118110236116,-0.05837837837837834,0.033508276140492566,0.00037955465587025117,0.01508462104488606,0.020476389469285428,0.009345794392523477,0.019258865719218976,-0.020011972975284342,-0.029921767884506734,0.004250797024442088,-0.004907975460122782,0.0004366812227074579,-0.00023587687227277776,0.03258655804480659,-0.02869706086554047,-0.006373117033603659,-0.036418816388467445,-0.022845275181723856,-0.023076923076923106,-0.02723970944309928,-0.03424930306650731,-0.0016627868307282911,-0.008834897846493606,0.0,0.004301075268817067,-0.007148530579825341,0.0050761421319796,-0.013412489006156547,-0.00015246226558929266,-0.00012316029312142707,-0.019859016144925357,0.00246694296427874,-0.0017758046614871903,-0.013453556605123818,0.030529014215800565,-0.025122432105832204,-0.011100099108027783,-0.01078245665161004,0.025125628140703515,0.025416997617156323,0.011781646812410118,0.002635914332784317,-0.04173813607775878,-0.000956771331651729,-0.0029554003224072645,-0.001456346027816302,-0.01717764731463356,0.03214285714285703,0.0027494558368654776,-0.011875141370730535,0.0,-0.0011675423234092097,0.00040639393118402367,-0.012706653914469124,0.026255881013810933,-0.003867723844517501,-0.030404596600431044,0.017467248908296984,0.014979757085020307,-0.0004217121513344635
2018-05-13,0.014732142857142971,-0.04761904761904767,-0.11676646706586824,0.0150507392345407,0.00812743823146933,0.0006338742393510177,0.027405991077119163,0.026143790849673332,0.040337146297411364,0.041702127659574595,-0.020547945205479423,0.005687203791469031,0.026083112290008925,0.003693592420106029,-0.15642458100558654,0.00783972125435528,-0.034482758620689724,0.08571428571428585,0.010600706713780994,-0.04063018242122718,0.08719346049046317,0.09842519685039375,0.007506450856204605,0.00366300366300365,0.001598221110416187,-0.020426899242598218,0.030469979761637234,0.024749129101024225,0.026061776061776065,-0.04020752269779504,0.04348054679284963,0.036099137931034475,0.023702195724880193,0.02109628561125132,0.039457459926017346,0.04102173084254668,0.027038027677636967,0.019528483254072748,0.03338147969828276,0.0363605031880061,0.012523020257826811,-0.017931858936042988,-0.007633587786259555,0.013147585468860523,0.018888888888888955,0.0006200909466720361,0.004106776180698102,0.009481481481481424,0.0031152647975076775,0.05649717514124286,0.0021814215597162345,0.006493506493506551,0.05525407005426741,0.029093097913322596,0.026691887347625176,0.02398497326975879,-0.016393442622950838,0.04672897196261672,0.013774631719915886,-0.005882352941176561,0.03520000000000012,0.033465346534653495,0.01894374282433975,0.03847656249999987,0.05324396104717355,-0.017397607828923523,0.04013104013103996,0.04629629629629606,0.026062027625749273,0.03150362160747,0.0011639507815097705,0.011216931216931236,0.0051787916152898905,0.00838061981667404,-0.019700365695411115,0.0039447731755424265,0.014295925661186537,-0.002915451895043719,0.1590551181102362,0.03613177470775786,0.012335958005249337,0.004667081518357152,0.06804123711340204,0.02664890073284476,-0.005292479108635062,-0.051724137931034364,-0.014989293361884481,0.02063999999999999,0.004419191919192045,-0.02585246266993524,0.019060689234522643,0.00862228244133778,-0.0014693372515659497,0.03927551924401995,0.01200800533689117,0.033512258813288565,0.03499547715965634,0.028444676409185687,0.02074564040889948,0.033362792752982706,-0.02450980392156865,0.03795507358636718,0.012808901539655748,0.031547814656588846,0.0035799522673030104,-0.019502002437750243,0.019132309350579302,0.02508568511631304,0.020132743362831773,0.04152249134948116,-0.047412315777447755,0.04898706649879814,0.014229249011857625,0.04675628287551148,0.03899796885578888,0.033905341821200974,0.03342206447796503,-0.02193748786643357,0.025061728395061822,0.041908608937137215,0.029849754022071462,0.04375602700096426
2018-05-20,0.022877254729432472,-0.01666666666666672,0.03220338983050852,0.03987718575654342,0.003869719445340092,-0.0049410870391486394,-0.002171215880893307,-0.02866242038216571,-0.02199074074074081,0.21323529411764697,-0.054545454545454675,0.015080113100848447,0.0014002585092631747,-0.02072000000000007,0.06622516556291402,0.0393258426966292,-0.02857142857142847,-0.03508771929824561,0.022305280925970727,0.04163065399020449,-0.007518796992481258,0.08602150537634423,0.01117578579743883,0.0,-0.0004162619675314172,-0.027335207747578805,-0.010038188761593014,0.0026891267948652153,0.022577610536218318,0.041216216216216184,0.003174283266992539,0.015080603224128852,-0.015056818181818254,0.003884866678439014,0.02016607354685651,-0.011059840328132897,0.0036233935345071355,0.01776498610559729,0.0022260185328986104,-0.015685622436536928,-0.014914514368861376,-0.019476567255021338,0.07307692307692304,0.006488484825622143,0.025081788440566966,-0.00371824003305099,-0.026584867075664542,0.0014675667742880538,-0.004658385093167738,-0.005347593582887611,-0.026664248140758184,-0.032258064516129004,-0.010752688172043001,-0.03022031585104301,-0.01371545547594677,0.008466205728799192,0.008333333333333304,-0.02678571428571419,-0.025099075297225992,-0.029585798816568087,0.2766615146831528,0.024908986395861366,0.003943661971830936,-0.003197291705849148,0.03806436119116241,-0.023976392475101416,0.04330708661417337,0.026548672566371723,-0.008763017526035033,0.00837563451776635,-0.006975585450921806,-0.02888237756383427,-0.021835132482826314,-0.0012120162756471542,-0.028279181708784518,0.013752455795677854,-0.0157387831806437,0.014619883040935644,-0.0720108695652174,-0.0064102564102563875,-0.003629764065335661,-0.007432641684732122,0.025096525096525157,0.002271252433484694,-0.038644637356482825,0.022727272727272707,0.0,0.0040758739614359385,0.0056568196103079504,-0.06749027682452535,0.017507107586413273,0.0016486535995603457,0.0006970260223049252,0.021405569236597977,-0.005713030103273953,-0.007720381807972965,-0.013492106844376517,0.004059883278355825,0.000589101620029453,0.008980115458627314,-0.015075376884421954,0.04119402985074627,-0.031170158405723014,0.026441541892322507,-0.009750297265160413,-0.026549458355531907,-0.006081438392384952,-0.0026321405705342915,-0.0251572327044024,0.013289036544850363,0.003118253777884439,0.02094926350245485,0.0428682774746687,0.04745951982132901,0.01798514270819762,0.008298755186721962,-0.014453348597595728,-0.02759031361651454,0.0020474527279297217,0.04579597770777788,0.022270996062229598,-0.0002309735535280799
2018-05-27,-0.0404301075268817,0.0,-0.014778325123152691,-0.021532478755581175,-0.020880179890780504,0.007512095747389758,-0.03030774013055637,-0.013114754098360715,-0.023076923076923106,-0.02020202020202022,-0.005917159763313529,-0.0018570102135562205,-0.0010756157900397856,0.006535413773384402,-0.0434782608695653,-0.023284823284823397,0.0,0.0,-0.0011793843613634447,-0.03277554971649843,0.03391053391053389,0.028052805280528004,-0.011743034768593064,0.014598540145985384,-0.0030538589672406413,0.03107435362132649,0.004849553620632552,0.0038457645987248767,0.0009199632014718073,-0.0038935756002594912,0.01074836765444509,-0.05507172131147542,-0.012835304297663663,-0.005277044854881341,-0.046511627906976716,-0.0011109465264406149,-0.0024256783437693885,-0.017844953681131148,0.015599173553719092,0.014584154513204606,0.005539143279172931,0.008483343678874489,-0.005376344086021501,-0.028550814265099977,-0.004255319148936176,0.006220194899440257,-0.03571428571428581,-0.009964830011723214,-0.007800312012480548,0.008064516129032251,0.013852652503416607,0.0,0.019612476370510334,0.00035182951346990343,0.02075550020755501,-0.02042815167203016,-0.008264462809917328,0.035779816513761276,0.02284165698799856,0.012195121951219745,0.22276029055690083,-0.00486072163021134,0.0011223344556676729,0.0420754716981131,-0.0009253903990745771,0.02569916855631149,-0.0388679245283019,0.01724137931034475,0.0121716848174247,0.0007550969041028033,0.00861348051513633,0.01961206896551726,0.00652119388011041,0.00026003293750531675,0.028235294117647136,-0.04069767441860472,-0.010739856801909253,0.0057636887608070175,-0.076134699853587,-0.039483870967741974,0.0010408534998698205,0.0143525741029642,-0.02410546139359704,-0.0077695046940757795,0.002039032915817085,0.0,-0.0021739130434782483,-0.0746291959406713,0.011249999999999982,0.07262021589793921,-0.01375000000000004,0.009631797122653163,0.0068880117637952765,-0.047014094955489694,-0.012596685082872927,-0.0015560899702927733,0.012679955703211565,-0.0016426585797321147,0.0075556863899519655,0.0031080031080030768,-0.005102040816326592,0.01017775229357798,0.024920886075949333,-0.0062073246430788265,-0.008405379442843475,0.030466113290157804,-0.0031923383878692535,0.0028530670470756636,0.004894327030033452,-0.03934426229508192,-0.014108082257293209,-0.006091696056428231,-0.05754857997010476,-0.08528784648187637,-0.04519267699398288,0.004778972520907976,0.012777697110498032,0.03082261686058385,-0.0031250000000000444,-0.05282669138090812,-0.05702197524627428,0.01721150514034875
2018-06-03,0.005826983415508691,-0.008474576271186418,-0.06666666666666665,-0.006991977625671719,-0.042650918635170676,-0.0005054972829520166,0.013784260298124629,0.00996677740863805,-0.06541490006056927,-0.057731958762886615,0.005952380952380931,0.025116279069767433,-0.003876386346505889,-0.005843681519357213,-0.05844155844155852,0.024265644955300036,0.0,-0.009090909090909038,-0.0029519423780848264,-0.05275950814984265,0.011165387299371998,-0.017656500802568087,0.029123951537744608,0.03597122302158273,-0.011765524923419646,-0.005061911066116309,0.019743336623889496,0.01108982760358912,0.02941176470588247,-0.03973941368078171,-0.0008944543828265372,0.0200596367579291,-0.015339663988312546,0.0049513704686119375,0.025121951219512217,-0.010232075331800927,0.005258991178466399,0.0024821286735503545,0.0002542976299459987,0.021700521700521724,0.0018362100624311761,-0.00882232252769799,0.08648648648648649,0.027489751627682635,-0.038461538461538436,-0.0065938594683701,0.01089324618736387,-0.026642984014209503,0.020440251572326984,0.04266666666666663,-0.02481465596470811,0.0,0.017728852838933884,0.002813646183992269,0.02470516470109807,0.004570775603485178,0.025000000000000133,-0.012400354295836968,0.0037850113550339515,0.0060240963855420215,-0.044554455445544594,0.008641743377794553,0.01597533632287007,0.020097772949484005,0.02940835938404529,0.001105379513633098,0.04161758932076953,-0.025423728813559365,0.014430379746835476,-0.004191817572099299,-0.008954481386286406,0.010991333756076749,-0.0039870421131323885,-0.002166377816291143,-0.0073467421413946354,0.016161616161616044,-0.027503015681544007,-0.007449856733524385,0.13153724247226628,-0.002686727565824776,0.013776969066805256,-0.0012303906490310768,-0.02856040138942484,-0.0009787928221859366,-0.006104651162790686,-0.004444444444444362,0.0,0.034250042179854834,-0.0024721878862793423,-0.009149130832570851,0.0012674271229404788,0.005675643038280498,-0.003535741737125342,0.025493821154033425,-0.004028648164726922,-0.010767922924341256,0.01875444256110237,0.006201746614352466,0.0021425788858588923,-0.004225054573621545,0.0,-0.06683695189442307,0.01942621896307717,-0.0352904434728295,0.007750060547347948,-0.003983358413738203,0.0018681611956232747,0.006401137980085458,-0.001328315253486867,0.0,0.0064273587193790505,0.03924731182795704,0.018239492466296525,0.0017482517482518833,0.024135156878519748,-0.00568106751222075,0.019211469534050174,-0.005742574257425748,0.005063901615625754,0.03106653620352251,0.02772383312127502,-0.02963888258005909
